subject_id,subject,kind,status,group,capability_id,capability,binding,interop,interop_reason,level,confidence,note,sources
babylonjs,Babylon.js,web-runtime,shipping,"Identity, trust & rights",identity.rights,Rights enforcement,protocol,should,"The terms themselves must cross, and that row is a must; acting on them is the receiver's own behaviour, and no agreed mechanism exists yet.",out-of-scope,verified,Licence terms are not acted on at the point of use; the one metadata block Babylon reads is passed through untouched.,
babylonjs,Babylon.js,web-runtime,shipping,Spatial & geospatial,geo.pose,Geospatial pose,format,must,"Content pinned to the Earth must land in the same place in the other system, and a pose that cannot be read puts it somewhere else.",partial,verified,"Core maths gained a reference ellipsoid and a conversion from latitude, longitude and altitude into an Earth-centred cartesian frame, so content can be placed against the Earth; what is missing is any pose type carrying orientation as well as position, and any binding to the geospatial pose standard.",https://github.com/BabylonJS/Babylon.js/blob/master/packages/dev/core/src/Maths/math.geospatial.functions.ts
babylonjs,Babylon.js,web-runtime,shipping,Spatial & geospatial,geo.crs,Coordinate reference systems,format,must,"A frame disagreement is measured in metres or kilometres, not in taste.",partial,verified,"One frame and one ellipsoid constant, plus a globe camera that takes any planet radius. There are no reference system identifiers, no projections, no datum transforms and no way to say which frame a coordinate is expressed in, so agreement between tools has to happen outside Babylon.",https://doc.babylonjs.com/features/featuresDeepDive/geospatial/geospatialCamera
babylonjs,Babylon.js,web-runtime,shipping,Spatial & geospatial,geo.anchor-local,Local anchors,protocol,none,An anchor made on one device never leaves it; the sharing case is the next row.,native,verified,"The immersive anchor feature in core creates anchors from a surface hit or at a given position and orientation, and keeps their transforms updated as the device keeps scanning.",https://doc.babylonjs.com/features/featuresDeepDive/webXR/webXRARFeatures
babylonjs,Babylon.js,web-runtime,shipping,Spatial & geospatial,geo.anchor-shared,Shared and persistent anchors,protocol,must,"Two people in two systems must see the same thing in the same spot, and today one subject reaches this row, through an extension.",none,verified,"Anchors do not persist and cannot be shared. The documentation states plainly that they cannot be referenced between sessions, and the anchor source has no persistence calls at all; an option only keeps the local list alive after the session ends.",https://doc.babylonjs.com/features/featuresDeepDive/webXR/webXRARFeatures
babylonjs,Babylon.js,web-runtime,shipping,Spatial & geospatial,geo.vps,Visual positioning,protocol,should,"Recovering pose from imagery can fall back to satellite position and manual alignment, at worse accuracy.",none,verified,"No pose recovery from camera imagery. Raw camera access and image tracking are exposed as immersive session features, so an application could build this itself, but Babylon does not.",https://github.com/BabylonJS/Babylon.js/tree/master/packages/dev/core/src/XR/features
babylonjs,Babylon.js,web-runtime,shipping,Spatial & geospatial,geo.tiles,Tiled terrain and city streaming,protocol,must,"City-scale data is streamed by tile, and a tileset the receiving client cannot stream has to be converted before it is usable.",via-extension,verified,"Tiled terrain and city streaming is done by an outside library from NASA and its applied physics laboratory, which recently added Babylon support; Babylon documents it as the recommended route and contributes the globe camera and large-world rendering. The documentation warns the Babylon path does not cover the whole tiles specification and does not work in the online playground.",https://doc.babylonjs.com/features/featuresDeepDive/geospatial/loading3dTiles
babylonjs,Babylon.js,web-runtime,shipping,Spatial & geospatial,geo.indoor,Indoor mapping,format,should,"A structured description of an interior makes placement and routing better; without one both are cruder, and nothing reaches this row today.",partial,verified,"Immersive session plane detection and mesh detection give the runtime geometry of the room the user is standing in, but there is no structured description of an interior, no rooms, doors or levels, and nothing that could be authored or exchanged.",https://github.com/BabylonJS/Babylon.js/tree/master/packages/dev/core/src/XR/features
babylonjs,Babylon.js,web-runtime,shipping,Input & devices,input.session,Immersive session lifecycle,protocol,must,"The visitor's app and the device runtime are two independent systems, and if they cannot start an immersive session the visit does not happen.",native,verified,"A session manager and a default experience helper in core start, run and end an immersive session on the WebXR Device API, choose the reference space and set up the render target. The catch is that this runs on WebGL; the WebGPU engine still has no multiview.",https://doc.babylonjs.com/setup/support/webGPU/webGPUStatus | https://doc.babylonjs.com/features/featuresDeepDive/webXR/webXRSessionManagers
babylonjs,Babylon.js,web-runtime,shipping,Input & devices,input.controller,Controller input,protocol,should,"A world that reads controllers differently is harder to use, and pointer and text paths remain.",native,verified,"Handheld devices arrive as input sources with pose and typed components for triggers, squeeze, thumbsticks, touchpads and buttons; Babylon loads models and layouts from the immersive web working group's public controller profile repository, with local fallback classes for older devices.",https://doc.babylonjs.com/features/featuresDeepDive/webXR/webXRInputControllerSupport
babylonjs,Babylon.js,web-runtime,shipping,Input & devices,input.hand,Hand tracking,protocol,should,"Hand tracking adds a way in, and its absence falls back to controllers.",native,verified,"Articulated hands are a core feature: twenty-five tracked joints per hand each frame, default hand meshes you can replace, and near interaction built on top; it is switched on by default in the default experience helper from version 6.40.0.",https://doc.babylonjs.com/features/featuresDeepDive/webXR/WebXRSelectedFeatures/WebXRHandTracking
babylonjs,Babylon.js,web-runtime,shipping,Input & devices,input.eye,Eye tracking,protocol,should,"Gaze is an aid with privacy limits, and everything works without it.",native,verified,Eye tracking is a named core feature giving a gaze ray. Babylon adds no privacy layer of its own: consent and the fact that the underlying platform may or may not expose gaze are handled by the browser and the application.,https://github.com/BabylonJS/Babylon.js/blob/master/packages/dev/core/src/XR/webXRFeaturesManager.ts
